uf,cep,cnpj,pais,porte,bairro,numero,ddd_fax,municipio,logradouro,cnae_fiscal,complemento,codigo_porte,razao_social,nome_fantasia,capital_social,ddd_telefone_1,ddd_telefone_2,descricao_porte,codigo_municipio,natureza_juridica,situacao_especial,opcao_pelo_simples,situacao_cadastral,cnae_fiscal_descricao,codigo_municipio_ibge,data_inicio_atividade,data_situacao_especial,data_situacao_cadastral,nome_cidade_no_exterior,codigo_natureza_juridica,motivo_situacao_cadastral,identificador_matriz_filial,qualificacao_do_responsavel,descricao_situacao_cadastral,descricao_tipo_de_logradouro,descricao_motivo_situacao_cadastral,descricao_identificador_matriz_filial,ano,mes
rj,20020080,18540906000164,brasil,demais,centro,160,3236921001,rio_de_janeiro,marechal_camara,4211101,1518_a,5.0,u&m_mineracao_e_construcao_s/a,,66499170.0,3233111002,3233111008,,6001.0,sociedade_anonima_fechada,,,2,construcao_de_rodovias_e_ferrovias,3304557.0,1975-06-17,,2005-11-03,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,1975,6
mg,37443000,50205654000120,brasil,demais,zona_rural,sn,,baependi,ressaca,3511501,,5.0,ufv_marcelino_alves_ferreira_filho_i_s.a,,10000.0,3732434539,,,4097.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3104908.0,2023-04-04,,2023-04-04,,2054,0,1,16,ativa,fazenda,sem_motivo,matriz,2023,4
sp,04547905,19382073000113,brasil,demais,vila_olimpia,1996,1130459602,sao_paulo,gomes_de_carvalho,3511501,andar_16_conj_161_sala_d,5.0,ufv_pitombeira_s.a.,,99293300.0,1145712400,,,7107.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3550308.0,2013-12-09,,2013-12-09,,2054,0,1,10,ativa,rua,sem_motivo,matriz,2013,12
go,75149899,45538085000102,brasil,demais,zona_rural,s/n,,anapolis,"tres_pontas,_br060_-_km80_sentido_anapolis",3511501,,5.0,ufv_yuma_energia_3_ltda,,2000000.0,6232426533,,,9221.0,sociedade_empresaria_limitada,,,2,geracao_de_energia_eletrica,5201108.0,2022-03-07,,2022-03-07,,2062,0,1,5,ativa,fazenda,sem_motivo,matriz,2022,3
go,76600000,46126243000171,brasil,demais,zona_rural,s/n,,goias,"italia_-_quinhao_02,_go_164_-_1,5_km_do_trevo_de_calcilandia",3511501,,5.0,ufv_yuma_energia_4_ltda,,3000000.0,6232426533,,,9377.0,sociedade_empresaria_limitada,,,2,geracao_de_energia_eletrica,5208905.0,2022-04-25,,2022-04-25,,2062,0,1,5,ativa,fazenda,sem_motivo,matriz,2022,4
rj,26440300,46125890000169,brasil,demais,vila_japeri,s/n,,japeri,sao_jose,3511501,,5.0,ufv_yuma_energia_5_ltda,,5000000.0,6232426533,,,2913.0,sociedade_empresaria_limitada,,,2,geracao_de_energia_eletrica,3302270.0,2022-04-25,,2022-04-25,,2062,0,1,5,ativa,avenida,sem_motivo,matriz,2022,4
go,76680000,46145699000189,brasil,demais,zona_rural,s/n,,itapuranga,"go_156,_km_7",3511501,,5.0,ufv_yuma_energia_6_ltda,,2320250.0,6232426533,,,9419.0,sociedade_empresaria_limitada,,,2,geracao_de_energia_eletrica,5211206.0,2022-04-26,,2022-04-26,,2062,0,1,5,ativa,rodovia,sem_motivo,matriz,2022,4
mt,78319000,39916142000139,brasil,demais,zona_rural,s/n,6536265420,campos_de_julio,pontal,3511501,km_27,5.0,uhe_juruena_ltda,,100010000.0,8134632658,,,1032.0,sociedade_empresaria_limitada,,,2,geracao_de_energia_eletrica,5102686.0,2020-11-25,,2020-11-25,,2062,0,1,5,ativa,estrada,sem_motivo,matriz,2020,11
sp,04543907,27352303000120,brasil,demais,vila_nova_conceicao,1909,,sao_paulo,presidente_juscelino_kubitschek_1909,3511501,andar_27_sala_01_torre_norte,5.0,uhe_sao_simao_energia_s.a.,,2912000000.0,1131494644,,,7107.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3550308.0,2017-03-21,,2017-03-21,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2017,3
sp,01317910,14688220001640,brasil,demais,bela_vista,1343,1131776050,sao_paulo,brig_luis_antonio,5211701,andar_4_-_ala_b,5.0,ultracargo_logistica_s.a.,ultracargo,953936500.0,1131776400,,,7107.0,sociedade_anonima_fechada,,,2,armazens_gerais_-_emissao_de_warrant,3550308.0,1979-04-30,,2009-09-21,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,1979,4
mg,30150904,02476026000136,brasil,demais,floresta,383,0133620486,belo_horizonte,sapucai_383,5231102,andar_7_-_parte,5.0,ultrafertil_sa,ultrafertil,1431924100.0,3132795562,,,4123.0,sociedade_anonima_fechada,,,2,atividades_do_operador_portuario,3106200.0,1978-05-29,,2005-11-03,,2054,0,1,16,ativa,rua,sem_motivo,matriz,1978,5
sp,01317910,33256439000139,brasil,demais,bela_vista,1343,1131776050,sao_paulo,brigadeiro_luiz_antonio,6462000,andar_9,5.0,ultrapar_participacoes_s/a,,6621752000.0,1131776400,,,7107.0,sociedade_anonima_aberta,,,2,holdings_de_instituicoes_nao-financeiras,3550308.0,1953-12-11,,2005-11-03,,2046,0,1,10,ativa,avenida,sem_motivo,matriz,1953,12
sp,14021655,07149505000161,brasil,demais,jardim_botanico,2005,1621334433,ribeirao_preto,paschoal_bardaro,4664800,andar_1,5.0,ultra-som_equipamentos_medicos_ltda.,,95035940.0,1639119399,,,6969.0,sociedade_empresaria_limitada,,False,2,"comercio_atacadista_de_maquinas,_aparelhos_e_equipamentos_para_uso_odonto-medico-hospitalar;_partes_e_pecas",3543402.0,2004-12-16,,,,2062,0,1,5,ativa,rua,sem_motivo,matriz,2004,12
rj,20091902,30094114000109,brasil,demais,centro,00086,02126023019,rio_de_janeiro,da_quitanda,4713004,_sal_901,5.0,uniao_de_lojas_leader_s.a_-_em_recuperacao_judicial,leader_magazine,607281860.0,2125552600,,,6001.0,sociedade_anonima_fechada,recuperacao_judicial,,2,"lojas_de_departamentos_ou_magazines,_exceto_lojas_francas_(duty_free)",3304557.0,1971-01-02,2020-03-05,2005-11-03,,2054,0,1,64,ativa,rua,sem_motivo,matriz,1971,1
sp,06900095,60665981000118,brasil,demais,centro,90,,embu-guacu,coronel_luiz_tenorio_de_brito,2121101,,5.0,uniao_quimica_farmaceutica_nacional_s_a,genom,1470743000.0,1155860000,,,6403.0,sociedade_anonima_fechada,,,2,fabricacao_de_medicamentos_alopaticos_para_uso_humano,3515103.0,1966-08-23,,2005-11-03,,2054,0,1,16,ativa,rua,sem_motivo,matriz,1966,8
rs,95707540,90441460000148,brasil,demais,sao_vendelino,s/n,5434638251,bento_goncalves,br-470,3101200,km_212.930,5.0,unicasa_industria_de_moveis_s/a,unicasa,147000000.0,5434554444,,,8541.0,sociedade_anonima_aberta,,,2,fabricacao_de_moveis_com_predominancia_de_madeira,4302105.0,1985-09-19,,2005-11-03,,2046,0,1,16,ativa,rodovia,sem_motivo,matriz,1985,9
am,69075060,03951798000145,brasil,demais,distrito_industrial_i,753,9221230500,manaus,cupiuba,2610800,,5.0,ucb_da_amazonia_s.a,,101743740.0,9232110791,9932110761,,255.0,sociedade_anonima_fechada,,,2,fabricacao_de_componentes_eletronicos,1302603.0,2000-07-26,,2005-11-03,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2000,7
mg,37642554,07589288000120,brasil,demais,distrito_industrial_pires,302,,extrema,josepha_gomes_de_souza,2610800,galpaoa,5.0,ucb_industria_de_componentes_eletronicos_e_informatica_s.a.,,122189970.0,3534358350,,,4501.0,sociedade_anonima_fechada,,,2,fabricacao_de_componentes_eletronicos,3125101.0,2005-09-15,,2005-09-15,,2054,0,1,16,ativa,rua,sem_motivo,matriz,2005,9
pr,81170220,75609123000123,brasil,demais,cidade_industrial,3136,,curitiba,joao_chede,7711000,,5.0,unidas_locacoes_e_servicos_s/a,,2315555600.0,4130937000,,,7535.0,sociedade_anonima_aberta,,,2,locacao_de_automoveis_sem_condutor,4106902.0,1973-05-31,,2005-11-03,,2046,0,1,16,ativa,rua,sem_motivo,matriz,1973,5
mg,30260070,45736131000170,brasil,demais,santa_efigenia,3000,3133191500,belo_horizonte,dos_andradas,7711000,sala_32_e_33,5.0,unidas_locadora_s.a.,,1789951400.0,3133191500,,,4123.0,sociedade_anonima_fechada,,,2,locacao_de_automoveis_sem_condutor,3106200.0,2022-03-22,,2022-03-22,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,2022,3
sc,89120000,02255187000108,brasil,demais,centro,831,0473822858,timbo,duque_de_caxias,6110803,,5.0,unifique_telecomunicacoes_s/a,,911973400.0,4733800800,,,8357.0,sociedade_anonima_aberta,,False,2,servicos_de_comunicacao_multimidia_-_scm,4218202.0,1997-11-12,,2005-11-03,,2046,0,1,16,ativa,rua,sem_motivo,matriz,1997,11
sp,04571010,05303439000107,brasil,demais,cidade_moncoes,105,,sao_paulo,engenheiro_luiz_carlos_berrini,6462000,andar_11_sala_unigel_participacoes,5.0,unigel_participacoes_s/a,,920962750.0,1125046100,,,7107.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,3550308.0,2002-08-19,,2005-09-24,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,2002,8
mg,36016905,17689407000170,brasil,demais,centro,1115,,juiz_de_fora,espirito_santo,6550200,sala_03_sala_06-25_andar,5.0,unimed_juiz_de_fora_coop_de_trabalho_medico_ltda,,0.0,3235123600,,,4733.0,cooperativa,,,2,planos_de_saude,3136702.0,1973-07-09,,2004-12-31,,2143,0,1,16,ativa,rua,sem_motivo,matriz,1973,7
rj,22640000,12501467000102,brasil,demais,barra_da_tijuca,1000,2122534242,rio_de_janeiro,armando_lombardi,6462000,:_bloco_1_sala_225;,5.0,unimed-rio_participacoes_e_investimentos_s/a,,788731460.0,2138831182,,,6001.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,3304557.0,2010-09-09,,2010-09-09,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2010,9
sp,04543011,33958695000178,brasil,demais,vila_nova_conceicao,1327,1155046510,sao_paulo,presidente_juscelino_kubitschek,8211300,andar_22_sala_djanira,5.0,unipar_carbocloro_s.a.,,927876500.0,1137044200,,,7107.0,sociedade_anonima_aberta,,,2,servicos_combinados_de_escritorio_e_apoio_administrativo,3550308.0,1972-03-14,,2005-11-03,,2046,0,1,16,ativa,avenida,sem_motivo,matriz,1972,3
df,70070040,30986413000158,brasil,demais,asa_sul,sn,,brasilia,saus_quadra_4_bloco_a,6463800,sala_721_a_728,5.0,unity_participacoes_s/a,unity_participacoes,156741100.0,6133733055,6134292937,,9701.0,sociedade_anonima_fechada,,,2,"outras_sociedades_de_participacao,_exceto_holdings",5300108.0,2018-07-20,,2018-07-20,,2054,0,1,10,ativa,quadra,sem_motivo,matriz,2018,7
df,70711040,14019108000130,brasil,demais,asa_norte,na,,brasilia,scn_quadra_1_bloco_d,8550302,andar_1_sala_121,5.0,unyleya_editora_e_cursos_s.a.,unyleya_editora_e_cursos_sa,7110173.0,6130315777,,,9701.0,sociedade_anonima_fechada,,,2,"atividades_de_apoio_a_educacao,_exceto_caixas_escolares",5300108.0,2011-07-25,,2011-07-25,,2054,0,1,5,ativa,quadra,sem_motivo,matriz,2011,7
rj,22775904,02162616000194,brasil,demais,barra_da_tijuca,03000,2135960400,rio_de_janeiro,ayrton_senna,6462000,_grp_parte_iii_sal_4098,5.0,uptick_participacoes_s/a,,49646148.0,2135960400,,,6001.0,sociedade_anonima_aberta,,,2,holdings_de_instituicoes_nao-financeiras,3304557.0,1997-10-06,,2001-02-25,,2046,0,1,10,ativa,avenida,sem_motivo,matriz,1997,10
mg,30455610,10571175000102,brasil,demais,estoril,621,3135158347,belo_horizonte,professor_mario_werneck,6810203,andar_10_conj_01,5.0,urba_desenvolvimento_urbano_s.a.,,198531220.0,3136158852,3136158853,,4123.0,sociedade_anonima_aberta,,,2,loteamento_de_imoveis_proprios,3106200.0,2009-01-13,,2009-01-13,,2046,0,1,10,ativa,avenida,sem_motivo,matriz,2009,1
pr,83507000,32185496000101,brasil,demais,bonfim,33,1130543557,almirante_tamandare,dos_minerios,1621800,km_8,5.0,urbem_s.a.,,146937120.0,1130543557,,,7407.0,sociedade_anonima_fechada,,,2,"fabricacao_de_madeira_laminada_e_de_chapas_de_madeira_compensada,_prensada_e_aglomerada",4100400.0,2018-12-05,,2018-12-05,,2054,0,1,16,ativa,rodovia,sem_motivo,matriz,2018,12
ce,62598000,54710450000105,brasil,demais,parque_nacional_de_jericoacoara,s/n,,jijoca_de_jericoacoara,dos_coqueiros,9321200,,5.0,urbia_cataratas_jericoacoara_s.a.,,34785584.0,2139932953,,,985.0,sociedade_anonima_fechada,,,2,parques_de_diversao_e_parques_tematicos,2307254.0,2024-04-12,,2024-04-12,,2054,0,1,10,ativa,rua,sem_motivo,matriz,2024,4
pr,85859899,46984425000183,brasil,demais,parque_nacional_do_iguacu,s/n,,foz_do_iguacu,br-469,9321200,km_18,5.0,urbia_cataratas_s/a,,78955144.0,4522222222,,,7563.0,sociedade_anonima_fechada,,,2,parques_de_diversao_e_parques_tematicos,4108304.0,2022-07-01,,2022-07-01,,2054,0,1,10,ativa,rodovia,sem_motivo,matriz,2022,7
sp,05402918,35814889000125,brasil,demais,pinheiros,3970,1199999999,sao_paulo,reboucas,8130300,andar_32_sala_32,5.0,urbia_gestao_de_parques_spe_s.a.,,32871028.0,1130178000,1197668283,,7107.0,sociedade_anonima_fechada,,,2,atividades_paisagisticas,3550308.0,2019-12-18,,2019-12-18,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,2019,12
rn,59663000,15313187000150,brasil,demais,zona_rural,s/n,8538784171,serra_do_mel,amazonas,3511501,lote:_13;,5.0,usina_de_energia_eolica_junco_ii_spe_s.a.,usina_de_energia_eolica_junco_ii_spe_s.a.,65301456.0,8420102484,2122217190,,1927.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,2413359.0,2012-04-03,,2012-04-03,,2054,0,1,10,ativa,vila,sem_motivo,matriz,2012,4
sp,13150001,60892098000160,brasil,demais,zona_rural,s/n,1938729121,cosmopolis,industrial_usina_ester,1071600,,5.0,usina_acucareira_ester_s.a._-_em_recuperacao_judicial,,264937220.0,1938729100,,,6357.0,sociedade_anonima_fechada,recuperacao_judicial,,2,fabricacao_de_acucar_em_bruto,3512803.0,1966-07-11,2023-05-19,2005-11-03,,2054,0,1,64,ativa,conjunto,sem_motivo,matriz,1966,7
sp,18650970,60329174000124,brasil,demais,zona_rural,s/n,,sao_manuel,boa_vista,1071600,cxpst_127,5.0,usina_acucareira_s._manoel_s/a.,usina_sao_manoel,818447000.0,1438121146,1438121100,,7103.0,sociedade_anonima_fechada,,,2,fabricacao_de_acucar_em_bruto,3550100.0,1949-07-14,,2005-11-03,,2054,0,1,16,ativa,fazenda,sem_motivo,matriz,1949,7
sp,14319899,54470679000101,brasil,demais,area_rural_de_batatais,s/n,1636601313,batatais,usina_batatais,1071600,cxpst_62,5.0,usina_batatais_s/a_acucar_e_alcool,usina_batatais,167294400.0,1636601200,1636601327,,6217.0,sociedade_anonima_fechada,,,2,fabricacao_de_acucar_em_bruto,3505906.0,1985-05-23,,2005-11-03,,2054,0,1,10,ativa,fazenda,sem_motivo,matriz,1985,5
al,57022140,12282034000103,brasil,demais,jaragua,47,8233242181,maceio,barao_de_jaragua,113000,,5.0,usina_caete_s_a,usina_caete,550000000.0,8232713322,8299810758,,2785.0,sociedade_anonima_fechada,,,2,cultivo_de_cana-de-acucar,2704302.0,1966-09-23,,2005-11-03,,2054,0,1,16,ativa,rua,sem_motivo,matriz,1966,9
mg,38207899,08056257000177,brasil,demais,area_rural_de_frutal,sn,3434218186,frutal,fazenda_cerradao,1931400,km_rodovia_mg_255_km_30,5.0,usina_cerradao_s.a.,usina_cerradao,149546300.0,3434211800,,,4541.0,sociedade_anonima_fechada,,,2,fabricacao_de_alcool,3127107.0,2006-06-09,,2006-06-09,,2054,0,1,16,ativa,area,sem_motivo,matriz,2006,6
rn,59663000,15313271000174,brasil,demais,zona_rural,s/n,8538784171,serra_do_mel,amazonas,3511501,lote:_06;,5.0,usina_de_energia_eolica_caicara_i_spe_s.a.,usina_de_energia_eolica_caicara_i_spe_s.a.,67308270.0,8420102484,2122217190,,1927.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,2413359.0,2012-04-03,,2012-04-03,,2054,0,1,10,ativa,vila,sem_motivo,matriz,2012,4
rn,59663000,15313113000114,brasil,demais,zona_rural,s/n,8538784171,serra_do_mel,amazonas,3511501,lote:_01;,5.0,usina_de_energia_eolica_caicara_ii_spe_s.a.,usina_de_energia_eolica_caicara_ii_spe_s.a.,46418264.0,8420102484,2122217190,,1927.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,2413359.0,2012-04-03,,2012-04-03,,2054,0,1,10,ativa,vila,sem_motivo,matriz,2012,4
rn,59663000,15313226000110,brasil,demais,zona_rural,s/n,8538784171,serra_do_mel,amazonas,3511501,lote:_39;,5.0,usina_de_energia_eolica_junco_i_spe_s.a.,usina_de_energia_eolica_junco_i_spe_s.a.,73926770.0,8420102484,2122217190,,1927.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,2413359.0,2012-04-03,,2012-04-03,,2054,0,1,10,ativa,vila,sem_motivo,matriz,2012,4
mg,38550000,31783431000103,brasil,demais,zona_rural,s/n,,coromandel,"coromandel_a_patos_de_minas,_km_22",3313901,,5.0,usina_de_energia_fotovoltaica_de_coromandel_s.a.,,104677704.0,1122311227,,,4385.0,sociedade_anonima_fechada,,,2,"manutencao_e_reparacao_de_geradores,_transformadores_e_motores_eletricos",3119302.0,2018-10-17,,2018-10-17,,2054,0,1,10,ativa,rodovia,sem_motivo,matriz,2018,10
sp,04538133,29914974000162,brasil,demais,itaim_bibi,3311,,sao_paulo,brig_faria_lima,7739099,sala_11,5.0,usina_jequitiba_spe_s.a.,,15268634.0,1937941200,,,7107.0,sociedade_anonima_fechada,,,2,"aluguel_de_outras_maquinas_e_equipamentos_comerciais_e_industriais_nao_especificados_anteriormente,_sem_operador",3550308.0,2018-03-13,,2018-03-13,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,2018,3
sp,14870970,50376938000189,brasil,demais,zona_rural,s/n,,jaboticabal,santa_adelia,1931400,cxpst:_54;,5.0,usina_santa_adelia_s_a,,560000000.0,1632092141,1632092103,,6587.0,sociedade_anonima_fechada,,,2,fabricacao_de_alcool,3524303.0,1972-03-29,,2005-11-03,,2054,0,1,10,ativa,fazenda,sem_motivo,matriz,1972,3
sp,14920000,45281813000135,brasil,demais,rural,s/n,,nova_europa,da_antiga_faz_itaquere,1071600,,5.0,usina_santa_fe_s/a.,,271500000.0,1633879900,,,6759.0,sociedade_anonima_fechada,,,2,fabricacao_de_acucar_em_bruto,3532900.0,1972-12-04,,2005-11-03,,2054,0,1,16,ativa,estrada,sem_motivo,matriz,1972,12
sp,14166800,71324784000151,brasil,demais,setor_industrial_nordeste,s/n,,sertaozinho,jacomo_nelson_balbo,1071600,,5.0,usina_santo_antonio_s/a,usina_santo_antonio,979800960.0,1639464011,,,7135.0,sociedade_anonima_fechada,,,2,fabricacao_de_acucar_em_bruto,3551702.0,1966-08-31,,2005-11-03,,2054,0,1,16,ativa,estrada_municipal,sem_motivo,matriz,1966,8
mg,38680000,44587850000103,brasil,demais,zona_rural,s/n,,arinos,arinos_januaria,3511501,km_25.40_fazenda_boa_vista,5.0,usina_solar_arinos_18_spe_s.a.,,185642320.0,2122217190,,,4089.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3104502.0,2021-12-14,,2021-12-14,,2054,0,1,10,ativa,rodovia,sem_motivo,matriz,2021,12
mg,38680000,44652308000197,brasil,demais,zona_rural,s/n,,arinos,arinos_januaria,3511501,km_25.5_fazenda_boa_vista,5.0,usina_solar_arinos_19_spe_s.a.,,185642320.0,2122217190,,,4089.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3104502.0,2021-12-21,,2021-12-21,,2054,0,1,10,ativa,rodovia,sem_motivo,matriz,2021,12
mg,38680000,44652317000188,brasil,demais,zona_rural,s/n,,arinos,arinos_januaria,3511501,km_25.6_fazenda_boa_vista,5.0,usina_solar_arinos_20_spe_s.a.,,185642320.0,2122217190,,,4089.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3104502.0,2021-12-21,,2021-12-21,,2054,0,1,10,ativa,rodovia,sem_motivo,matriz,2021,12
rs,96075166,04739720000124,brasil,demais,sao_goncalo,105,4832217253,pelotas,dois_(lot_pq_una_pelotas),3511501,sala_507_sala_708_sala_710_sala_712,5.0,usina_termeletrica_pampa_sul_s.a.,,1268041300.0,5332454002,,,8791.0,sociedade_anonima_aberta,,,2,geracao_de_energia_eletrica,4314407.0,2001-11-01,,2001-11-01,,2046,0,1,10,ativa,avenida,sem_motivo,matriz,2001,11
mt,78370000,15009178000170,brasil,demais,zona_rural,s/n,0653111111,nova_olimpia,guanabara,1931400,,5.0,usinas_itamarati_s/a,,901394000.0,6533323799,6533323633,,9893.0,sociedade_anonima_fechada,,,2,fabricacao_de_alcool,5106232.0,1980-12-17,,2005-11-03,,2054,0,1,16,ativa,fazenda,sem_motivo,matriz,1980,12
mg,30110044,60894730000105,brasil,demais,savassi,6594,,belo_horizonte,do_contorno,2422901,andar_11,5.0,usinas_siderurgicas_de_minas_gerais_s/a._usiminas,,13200295000.0,3134999019,,,4123.0,sociedade_anonima_aberta,,,2,"producao_de_laminados_planos_de_aco_ao_carbono,_revestidos_ou_nao",3106200.0,1966-09-08,,2005-11-03,,2046,0,1,10,ativa,avenida,sem_motivo,matriz,1966,9
sp,06465134,01979936000179,brasil,demais,alphaville_empresarial,980,1142088153,barueri,bonnard_(green_valley_i),7020400,edif_19_sala_2,5.0,uss_solucoes_gerenciadas_s.a.,,136872320.0,1133368560,,,6213.0,sociedade_anonima_fechada,,,2,"atividades_de_consultoria_em_gestao_empresarial,_exceto_consultoria_tecnica_especifica",3505708.0,1997-06-25,,2005-09-24,,2054,0,1,16,ativa,rua,sem_motivo,matriz,1997,6
sp,04717913,02164892000191,brasil,demais,chacara_santo_antonio_(zona_sul),2100,1132599771,sao_paulo,alexandre_dumas,6462000,andar_1,5.0,utc_participacoes_s/a_-_em_recuperacao_judicial,,503510000.0,1131241200,,,7107.0,sociedade_anonima_fechada,recuperacao_judicial,,2,holdings_de_instituicoes_nao-financeiras,3550308.0,1997-10-08,2017-08-17,2005-11-03,,2054,0,1,64,ativa,rua,sem_motivo,matriz,1997,10
rj,28200000,23449511000190,brasil,demais,praia_do_acu,s/n,,sao_joao_da_barra,saco_dantas,3511501,_area_1_area_2,5.0,ute_gna_i_geracao_de_energia_s.a.,,1007002000.0,2137258000,,,5899.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3305000.0,2015-10-09,,2015-10-09,,2054,0,1,10,ativa,fazenda,sem_motivo,matriz,2015,10
rj,28200000,23514652000140,brasil,demais,fazenda_saco_dantas,sn,,sao_joao_da_barra,fazenda_saco_dantas,3511501,_area_3_e_area_4_praia_do_acu,5.0,ute_gna_ii_geracao_de_energia_s.a.,,3186213400.0,2137258000,,,5899.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3305000.0,2015-10-21,,2015-10-21,,2054,0,1,10,ativa,fazenda,sem_motivo,matriz,2015,10
sp,04546003,02041460000193,brasil,demais,vila_olimpia,919,,sao_paulo,casa_do_ator,6110803,,5.0,v.tal_-_rede_neutra_de_telecomunicacoes_s.a.,v.tal,12689598000.0,2131316274,2131316273,,7107.0,sociedade_anonima_fechada,,,2,servicos_de_comunicacao_multimidia_-_scm,3550308.0,1997-06-14,,2005-11-03,,2054,0,1,10,ativa,rua,sem_motivo,matriz,1997,6
rj,22250040,34395916000100,brasil,demais,botafogo,440,,rio_de_janeiro,botafogo,6462000,_sala_1.801,5.0,v2i_energia_s.a.,,700000000.0,2140420653,,,6001.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,3304557.0,2019-08-01,,2019-08-01,,2054,0,1,10,ativa,praia,sem_motivo,matriz,2019,8
to,77813410,01794428000116,brasil,demais,jardim_filadelfia,2987,,araguaina,filadelfia,8299799,sala_02_-_e,5.0,vale_bonito_agro_pecuaria_s/a,,0.0,6332161394,,,9241.0,sociedade_anonima_fechada,,,2,outras_atividades_de_servicos_prestados_principalmente_as_empresas_nao_especificadas_anteriormente,1702109.0,1997-03-24,,2002-07-20,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,1997,3
mg,38099899,08493354000127,brasil,demais,zona_rural,sn,3432330119,uberaba,ura_195,1071600,km_9.20,5.0,vale_do_tijuco_acucar_e_alcool_s.a.,usina_vale_do_tijuco,343051170.0,3432287300,,,5401.0,sociedade_anonima_fechada,,,2,fabricacao_de_acucar_em_bruto,3170107.0,2006-12-01,,2006-12-01,,2054,0,1,10,ativa,rodovia_municipal,sem_motivo,matriz,2006,12
rj,22250145,33592510000154,brasil,demais,botafogo,00186,021272_4064,rio_de_janeiro,botafogo,710301,_sal_1101_sal_1701_sal_1801,5.0,vale_s.a.,,77300000000.0,2134856600,,,6001.0,sociedade_anonima_aberta,,,2,extracao_de_minerio_de_ferro,3304557.0,1969-02-11,,2005-11-03,,2046,0,1,10,ativa,praia,sem_motivo,matriz,1969,2
rj,22640100,01772413000157,brasil,demais,barra_da_tijuca,700,,rio_de_janeiro,das_americas,6463800,bloco_8_loja_318,5.0,valepar_s/a,,14132725000.0,2134855000,,,6001.0,sociedade_anonima_fechada,,,8,"outras_sociedades_de_participacao,_exceto_holdings",3304557.0,1997-04-10,,2017-08-14,,2054,2,1,16,baixada,avenida,incorporacao,matriz,1997,4
